1952	657830385
1953	657848123
1954	658197124
1955	658753773
1956	658879436
1957	659332124
1962	659809987
1963	660013239
1964	660026606
1965	660281331
1966	660282992
1967	660434615
1968	660561439
1969	660616299
1970	660750187
1971	661748314
1972	662051714
1973	662615591
1974	663089668
1976	660923477
1977	663690104
1978	586889035
1980	664269776
1981	664476743
1982	664562440
1984	665272469
1985	665352772
1986	665488962
1987	665727873
1988	665305007
1989	665269895
1990	665352771
1992	666070805
1993	666769000
1994	666984828
1995	666161014
1996	667333647
1997	667845046
1998	668054742
1999	668569441
2000	668751091
2001	668889682
2002	668941498
2003	669028071
2004	669192498
2005	670142932
2006	670371889
2007	670757365
2008	670794214
2009	670801378
2010	671082442
2011	671146304
2012	671441296
2013	671561630
2014	671568960
2015	671673986
2016	671669851
2017	671764232
2018	671568959
2019	671936224
2020	672364287
2021	672455616
2022	672635473
2023	672644224
2024	672909182
2025	671922591
2026	672667555
2027	672938422
2028	673302038
2029	673654646
2030	673867978
2031	673938357
2032	673937526
2033	674111653
2035	674376685
2036	674495297
2037	674881421
2038	675108728
2039	675128434
2040	674150074
2041	674464080
2042	675098587
2043	675212470
2045	675460212
2046	675578760
2047	676063186
2048	675339799
2049	676430955
2050	676649520
2051	677026762
2052	677215502
2053	677240598
2054	677287549
2055	677664254
2056	678100900
2057	678134655
2058	678277624
2059	678584045
2060	678737512
2061	678789435
2062	679113443
2063	679113444
2064	679488929
2065	679505094
2066	676656594
2067	678804826
2069	679819748
2070	679865805
2071	679876706
2072	680265888
2073	680265409
2074	680352101
2075	680442908
2076	680130600
2077	680277988
2078	681449481
2079	681454268
2080	681480145
2081	681494003
2082	681560048
2083	681593823
2084	681792339
2085	681814256
2086	681512213
2087	678146286
2088	681935877
2089	682004448
2090	682080120
2091	682357927
2092	682375131
2093	682691039
2094	682755818
2095	682267559
2096	683020389
2097	683318548
2098	683369869
2099	683766985
2100	684100771
2101	684104588
2102	684199384
2103	684489787
2104	684608512
2106	685081784
2107	685355734
2108	685598393
2109	686242441
2110	686605369
2111	686842757
2112	684286586
2113	683009479
2114	686678190
2115	687071572
2116	688406157
2117	688437679
2118	688602299
2119	688807959
2120	688938864
2121	688973157
2122	689051824
2123	689108918
2124	688095774
2125	687631524
2126	688562766
2127	689672569
2128	690941822
2129	691359630
2130	692161683
2131	692602502
2132	692749557
2133	692774544
2134	692888517
2135	689198751
2136	693903849
2137	693910666
2138	693927564
2139	694144806
2140	692273808
2141	692158799
2142	692911257
2143	694288166
2144	694997199
2145	694997200
2146	695172973
2147	695551445
2148	696455571
2149	696596265
2150	696783601
2151	696689399
2152	695709449
2159	697030198
2160	697040266
2161	697584433
2162	697761564
2163	697828599
2164	697863983
2165	697976265
2166	698030764
2167	698052607
2168	698099450
2169	698228332
2170	698245835
2171	698360471
2172	698485145
2173	698576626
2174	698602849
2175	698698759
2176	698828216
2177	698680978
2178	699007543
2179	699370228
2180	699868896
2181	699970068
2182	700642020
2183	699167862
2184	700741566
2185	701217409
2186	701327175
2187	701544106
2188	701819083
2189	702666716
2190	703069198
2191	703095600
2192	703188358
2193	703498667
2194	703956120
2195	703996132
2196	704029656
2197	704188313
2198	704430417
2199	704779924
2200	704805562
2201	704949921
2202	705162938
2203	705138721
2204	705333416
2205	705395918
2206	705425028
2207	705523266
2208	707800598
2209	700638403
2210	702770593
2211	701675620
2212	701969255
2213	704570374
2214	705339574
2215	706253704
2216	706487684
